NC,DM,NS,ADD,SUB,CA,NP,SN,AF,BC,AS,PF,Label
772.3662721824207,4421.703310284564,2,22,7,13,2698.334879214639,-3065.013848537344,10.992078750127884,13.088125873332372,19,0.0029784268801996,1
1069.12,3261.0,7,28,24,11,2165.06,-2191.88,17.5,15.0,4,0.0080829168706603,0
1651.0,2926.0,7,22,12,8,2288.5,-1275.0,12.25,9.0,10,0.0053528512125823,1
1408.24489795918,3129.51219512195,5,20,17,6,2268.878546540565,-1721.26729716277,12.0,12.5,3,0.0052889565280131,1
581.0,1130.325,24,61,57,41,855.6625,-549.325,45.75,18.0,4,0.0534673425561439,1
887.0,1823.5,25,61,65,41,1355.25,-936.5,48.0,22.0,-4,0.0354178195904553,0
651.130434782609,1371.41666666667,17,52,43,30,1011.2735507246394,-720.286231884061,35.5,17.5,9,0.0351042504518455,0
875.843137254902,1678.0,19,32,43,14,1276.921568627451,-802.156862745098,27.0,23.5,-11,0.0211446032891439,0
1548.0,2815.0,14,19,24,16,2181.5,-1267.0,18.25,5.5,-5,0.0083658033463175,1
739.916666666667,1281.53846153846,14,44,39,26,1010.7275641025636,-541.6217948717931,30.75,15.5,5,0.0304236285742071,0
780.0,1703.56097560976,18,43,37,25,1241.78048780488,-923.56097560976,30.75,15.0,6,0.0247628307111932,1
1349.96078431373,1520.4,15,40,28,13,1435.180392156865,-170.43921568627002,24.0,21.0,12,0.0167226364930437,0
872.04,1738.02631578947,17,45,17,14,1305.0331578947348,-865.9863157894699,23.25,17.0,28,0.0178156392880383,0
906.7526474726608,3055.166254602124,9,16,11,8,1663.4812671191557,-837.7706255120684,11.927342340837797,13.65540678578359,0,0.008257605799360997,1
1505.0361447489113,3254.5895318283606,7,23,7,4,1993.2076025059473,-1345.9314399735204,8.795451996833618,-11.901295406035251,0,0.0038650798492057656,1
825.882352941176,3000.72972972973,17,35,37,17,1913.306041335453,-2174.847376788554,26.5,19.0,-2,0.0138503717792526,0
1229.58333333333,2728.34210526316,15,43,31,20,1978.9627192982448,-1498.75877192983,27.25,17.0,12,0.0137698399945852,0
931.0,1873.5,20,46,39,27,1402.25,-942.5,33.0,15.5,7,0.0235336067034954,0
706.191058063171,1426.2089475767536,12,38,26,14,1716.3207808856628,-1099.9942361358708,12.331789402309088,12.91095312927949,4,0.0534673425561439,1
624.0,1154.46153846154,20,49,35,21,889.23076923077,-530.4615384615399,31.25,21.0,14,0.0351427335639742,0
1565.09803921569,2482.09756097561,14,23,28,15,2023.5978000956504,-916.99952175992,20.0,10.5,-5,0.00988338690576,0
661.44,1180.725,23,39,43,21,921.0825,-519.2849999999999,31.5,20.0,-4,0.0341988909787839,0
894.739130434783,1914.70588235294,3,33,27,3,1404.7225063938615,-1019.9667519181572,16.5,27.0,6,0.0117460921462319,0
788.32,1872.58536585366,23,48,50,30,1330.45268292683,-1084.26536585366,37.75,19.0,-2,0.0283738012515607,1
644.163265306122,1290.45,20,47,6,21,967.306632653061,-646.2867346938781,23.5,5.5,41,0.0242942612060061,0
776.68085106383,1667.53125,8,48,8,6,1222.1060505319151,-890.85039893617,17.5,22.0,40,0.0143195428844893,0
1253.5,2338.0,16,45,46,25,1795.75,-1084.5,33.0,20.5,-1,0.0183767228177539,0
1080.27450980392,2822.0,9,21,14,11,1951.13725490196,-1741.72549019608,13.75,6.5,7,0.0070471720866627,1
1355.05882352941,2700.5,9,26,24,7,2027.779411764705,-1345.44117647059,16.5,18.0,2,0.0081369797445731,1
710.6085205699158,1281.08781749523,19,35,28,22,1739.6939211374179,-550.6726579344456,42.55344607098115,18.800378293504025,9,0.025048509712429372,1
1250.6,1935.07317073171,19,26,46,30,1592.836585365855,-684.4731707317101,30.25,6.0,-20,0.0189912764924551,1
713.96,1065.75,20,50,40,31,889.855,-351.79,35.25,14.0,10,0.0396131954081961,1
959.450980392157,1569.0,22,60,49,39,1264.2254901960785,-609.549019607843,42.5,15.5,11,0.0336174205705777,0
910.7210695392257,1773.7674105723977,8,44,31,25,1215.385377086825,-1111.3331411754716,31.81785876690166,17.602482008837466,4,0.0322411689364601,1
1527.10204081633,2352.0,10,39,17,18,1939.551020408165,-824.8979591836701,21.0,10.0,22,0.0108272480481435,0
650.0,2069.26829268293,21,52,51,37,1359.634146341465,-1419.2682926829302,40.25,14.5,1,0.0296035518880399,0
1184.5,2256.33333333333,5,29,27,12,1720.416666666665,-1071.8333333333298,18.25,16.0,2,0.0106078953741764,1
725.739130434783,2360.61538461538,13,43,28,7,1543.1772575250816,-1634.8762541805972,22.75,28.5,15,0.0147423116100552,0
692.64,1192.57894736842,8,45,39,4,942.60947368421,-499.9389473684199,24.0,38.0,6,0.0254612335967407,0
1859.0,3624.46875,3,11,4,21,2741.734375,-1765.46875,9.75,-13.5,7,0.0035561431803532,1
819.0,1920.45,21,50,47,31,1369.725,-1101.45,37.25,17.5,3,0.0271952399204021,1
807.5139696293741,3185.467134251252,2,21,16,6,2362.8884957049427,-2341.5868514461367,16.762860188893434,11.843475082688068,31,0.0029784268801996,1
997.176470588235,3266.78048780488,13,24,28,14,2131.9784791965576,-2269.604017216645,19.75,12.0,-4,0.009263695760866,1
955.102040816327,2185.65789473684,9,39,24,24,1570.3799677765833,-1230.5558539205128,24.0,7.5,15,0.0152829254654623,1
1062.43137254902,2552.0,19,42,41,31,1807.21568627451,-1489.56862745098,33.25,10.5,1,0.018398468014919,1
686.612244897959,1398.6,15,39,35,21,1042.6061224489797,-711.9877551020409,27.5,16.0,4,0.0263762118865932,1
1337.44,3586.45945945946,3,20,16,4,2461.9497297297303,-2249.01945945946,10.75,14.0,4,0.0043664579622329,1
686.0,916.829268292683,21,59,53,29,801.4146341463415,-230.82926829268297,40.5,27.0,6,0.0505356382006795,0
1134.5,3163.125,16,44,29,24,2148.8125,-2028.625,28.25,12.5,15,0.013146796195567,0
2399.13725490196,5050.21621621622,10,15,23,16,3724.67673555909,-2651.07896131426,16.0,3.0,-8,0.0042956748023916,1
1829.55102040816,3374.53846153846,15,5,6,5,2602.04474097331,-1544.9874411303,7.75,0.5,-1,0.0029784268801996,1
540.0,1276.8,20,53,50,33,908.4,-736.8,39.0,18.5,3,0.0429326287978391,1
908.0,1946.34146341463,20,30,26,19,1427.170731707315,-1038.34146341463,23.75,9.0,4,0.0166413166079796,0
1579.76,2394.5,15,38,31,19,1987.13,-814.74,25.75,15.5,7,0.0129583872217655,0
766.133333333333,1445.02702702703,11,35,32,19,1105.5801801801815,-678.8936936936971,24.25,14.5,3,0.0219341848150949,0
798.2,1751.5,21,64,69,38,1274.85,-953.3,48.0,28.5,-5,0.0376514884103716,0
656.76,1239.0,22,57,44,33,947.88,-582.24,39.0,17.5,13,0.0411444486643444,0
733.098039215686,1722.0,13,36,29,15,1227.549019607843,-988.901960784314,23.25,17.5,7,0.01894018049675,1
654.775510204082,1316.7,14,50,43,31,985.7377551020412,-661.924489795918,34.5,15.5,7,0.0349991666864719,0
839.28,1832.92307692308,16,42,37,16,1336.10153846154,-993.64307692308,27.75,23.5,5,0.0207693795727023,0
989.1062374612425,3408.7467396356915,21,45,38,14,1249.6940106835586,-1474.354486132398,20.21537546507342,7.085999375717992,3,0.012749965172822994,1
757.5,1542.73170731707,18,40,36,28,1150.115853658535,-785.23170731707,30.5,10.0,4,0.0265190675382419,0
698.43137254902,1811.38461538462,23,48,49,37,1254.90799396682,-1112.9532428356,39.25,11.5,-1,0.031277193378853,0
852.0,3596.52631578947,12,30,25,12,2224.263157894735,-2744.52631578947,19.75,15.5,5,0.0088793450225936,0
725.960784313726,1106.0,22,56,52,34,915.980392156863,-380.039215686274,41.0,20.0,4,0.0447607834742099,1
1380.5803434667223,1502.2632823147665,15,37,38,18,2457.5390374501453,-1467.7545512597417,36.67835673592511,8.868367601688526,2,0.029290453732516483,1
986.980392156863,4062.73170731707,10,23,11,6,2524.8560497369663,-3075.751315160207,12.5,11.0,12,0.004950777293342,1
647.5,1675.275,20,46,46,33,1161.3875,-1027.775,36.25,13.0,0,0.0312126658845293,0
1344.0,3960.83333333333,8,21,25,12,2652.416666666665,-2616.83333333333,16.5,11.0,-4,0.006220742090544,1
836.078431372549,1316.92105263158,21,62,49,29,1076.4997420020643,-480.8426212590312,40.25,26.5,13,0.037389697767234,0
992.078431372549,1631.0,11,31,36,13,1311.5392156862745,-638.921568627451,22.75,20.5,-5,0.0173460310815628,1
1158.625,2031.225,11,28,26,18,1594.925,-872.5999999999999,20.75,9.0,2,0.0130100161449516,0
1112.39215686275,1901.35135135135,11,28,26,14,1506.87175410705,-788.9591944886001,19.75,13.0,2,0.0131066230063423,0
1275.59183673469,2150.16666666667,14,35,26,21,1712.87925170068,-874.57482993198,24.0,9.5,9,0.0140114955424656,1
1012.2197494310557,2833.529081406829,11,30,27,5,1579.1075210425129,-1559.765655892198,17.148915109861697,10.41719335903903,5,0.008352142008263695,1
757.56862745098,2303.36842105263,15,34,31,17,1530.4685242518049,-1545.79979360165,24.25,15.5,3,0.0158448211222371,0
510.823529411765,1225.18421052632,21,62,60,33,868.0038699690424,-714.360681114555,44.0,28.0,2,0.0506910182341912,0
625.106382978723,1459.78378378378,21,65,49,29,1042.4450833812516,-834.6774008050571,41.0,28.0,16,0.039330609020644,0
704.536620243333,1065.75,15,61,53,18,1430.7149874708268,-664.4182778162843,40.6361801926719,17.851302647830984,8,0.010256996820781539,1
1261.3391221389109,1912.016886523177,5,44,23,11,1394.47308388668,-2030.7672601694687,19.924094719405215,15.90629713637037,10,0.013166106896811473,1
838.117647058824,2226.0,20,41,38,31,1532.058823529412,-1387.882352941176,32.5,8.5,3,0.0212132846995446,0
1275.59183673469,2875.0,15,39,37,23,2075.295918367345,-1599.40816326531,28.5,15.0,2,0.0137329812812466,0
1461.2,1892.21052631579,4,57,49,27,1676.705263157895,-431.01052631579,34.25,26.0,8,0.0204269651634977,0
1371.0586380719053,4000.870511419951,7,20,7,3,3056.479969323906,-2839.9344919650225,8.004433095400701,5.000020219198113,-1,0.004169175570892301,1
737.36,2788.39024390244,12,28,27,14,1762.87512195122,-2051.03024390244,20.25,13.5,1,0.0114869168824476,1
752.5,1684.09756097561,7,37,32,21,1218.2987804878048,-931.59756097561,24.25,13.5,5,0.0199048052812385,0
627.64,1275.89189189189,18,53,38,30,951.7659459459452,-648.2518918918901,34.75,15.5,15,0.0365110772748083,0
1514.11764705882,3246.71052631579,4,41,14,12,2380.414086687305,-1732.59287925697,17.75,15.5,27,0.0074566858343097,1
592.392156862745,1184.61538461538,20,58,59,34,888.5037707390625,-592.223227752635,42.75,24.5,-1,0.0481145960296737,0
889.5,2228.56097560976,13,33,31,14,1559.03048780488,-1339.06097560976,22.75,18.0,2,0.0145924022512333,0
865.5,1490.46153846154,18,46,36,19,1177.98076923077,-624.9615384615399,29.75,22.0,10,0.0252550812178383,0
821.736842105263,2534.25,6,39,35,21,1677.9934210526314,-1712.513157894737,25.25,16.0,4,0.0150477348022885,1
673.1148591734908,2325.4884451794437,5,35,22,5,1535.4888375838702,-1413.4567390598604,10.339841462593228,13.512434788890141,7,0.006818240987442841,1
956.583333333333,1350.825,13,41,30,21,1153.7041666666664,-394.241666666667,26.25,14.5,11,0.0227527998584073,0
680.244897959184,1567.26315789474,26,70,64,34,1123.754027926962,-887.0182599355561,48.5,33.0,6,0.043158910931271,0
1084.86274509804,2306.5,15,33,30,17,1695.68137254902,-1221.63725490196,23.75,14.5,3,0.0140061690742547,0
929.882352941176,2242.15384615385,12,38,22,13,1586.018099547513,-1312.2714932126737,21.25,17.0,16,0.0133983338563722,0
1246.98039215686,2661.0,10,19,28,12,1953.99019607843,-1414.01960784314,17.25,11.5,-9,0.0088280893295222,1
1632.90196078431,4279.05882352941,6,20,10,12,2955.98039215686,-2646.1568627451,12.0,3.0,10,0.0040595668468693,1
1150.24,1559.25,4,32,30,4,1354.745,-409.01,17.5,27.0,2,0.0129175601312328,1
1894.5,3325.0,11,22,23,12,2609.75,-1430.5,17.0,10.5,-1,0.0065140339112916,0
1343.8431372549,2648.0487804878,16,36,39,22,1995.9459588713496,-1304.2056432328998,28.25,15.5,-3,0.0141536898203197,0
705.80101318058,1461.2237895989492,15,38,16,17,1200.8613964273227,-731.7136522471128,15.087206779244553,11.804150819136028,2,0.014795993322521492,1
970.0,2049.97058823529,16,51,43,30,1509.985294117645,-1079.97058823529,35.0,17.0,8,0.0231790336874962,0
1252.0,3680.63414634146,15,49,24,21,2466.31707317073,-2428.63414634146,27.25,15.5,25,0.0110488632205574,0
711.020408163265,1240.0,13,42,39,14,975.5102040816324,-528.979591836735,27.0,26.5,3,0.027677824267754,0
1012.47058823529,1996.10526315789,18,41,30,26,1504.28792569659,-983.6346749226,28.75,9.5,11,0.019112032682618,0
785.6374020147795,1340.329694549067,11,50,13,20,1552.4478631553652,-1273.056878969216,8.451071999232125,-1.255706949969074,2,0.011867078478306672,1
732.0,1382.76923076923,18,43,41,31,1057.384615384615,-650.76923076923,33.25,11.0,2,0.0314455114214747,0
924.0,1800.225,19,34,41,29,1362.1125,-876.2249999999999,30.75,8.5,-7,0.022575227817069,0
1025.823591504461,1826.467208693716,11,25,27,14,1792.2288365867662,-2056.4923516520857,21.966158036740037,16.827311452747747,0,0.01963488909107741,1
835.5,1492.5,27,58,60,40,1164.0,-657.0,46.25,19.0,-2,0.0397336769759108,1
1343.8582653005692,2773.957659137291,11,24,13,6,2097.2088079604123,-1485.6268003423693,19.262928056807098,12.162580290201523,2,0.00712438857921774,1
924.5663993040184,3203.8903858392264,9,32,3,10,1682.8900167018276,-2409.2355507536686,17.08043631001519,19.491205029453454,7,0.0029784268801996,1
822.12,1555.05,13,38,33,19,1188.585,-732.93,25.75,16.5,5,0.0216644160913845,1
1029.29411764706,2998.8,12,45,23,10,2014.04705882353,-1969.5058823529405,22.5,24.0,22,0.0111715363856154,1
707.0,1237.46341463415,19,50,50,29,972.231707317075,-530.46341463415,37.0,21.0,0,0.0380567715715273,1
988.0299233954127,3930.6354583456064,7,46,14,11,1460.835827667138,-2384.1667438957065,19.925814090903074,9.934826685814201,4,0.005024493420323494,1
660.081632653061,1276.15384615385,21,42,44,29,968.1177394034556,-616.0722135007891,34.0,14.0,-2,0.0351196952768527,0
1664.0,4254.48648648649,8,7,35,21,2959.243243243245,-2590.4864864864903,17.75,0.0,-28,0.0059981551163535,0
1120.65306122449,2451.89189189189,2,40,42,25,1786.27247655819,-1331.2388306673995,27.25,16.0,-2,0.0152552314149128,1
1237.0,1980.46153846154,19,43,38,19,1608.73076923077,-743.4615384615399,29.75,21.5,5,0.018492839553387,1
928.5,3027.07317073171,14,33,26,14,1977.786585365855,-2098.57317073171,21.75,15.5,7,0.0109971420379341,0
1327.52941176471,2745.75,18,35,35,18,2036.639705882355,-1418.22058823529,26.5,17.0,0,0.0130116288725236,0
632.5,1866.23684210526,19,46,47,31,1249.36842105263,-1233.73684210526,35.75,15.5,-1,0.0286144578313024,1
1004.0,3110.0,19,48,48,35,2057.0,-2106.0,37.5,13.0,0,0.0182304326689264,0
608.286892290456,1514.664911700605,13,36,38,27,1444.1573599960043,-423.1754662591287,44.179527525293366,23.01537554408709,1,0.011794020853469032,1
1327.2289731681735,2457.128499535551,6,12,22,11,3208.0142360472973,-2731.445593926459,17.938833334989724,9.112720371668125,18,0.0038980144949216774,1
732.078431372549,1713.38461538462,4,29,26,12,1222.7315233785844,-981.3061840120712,17.75,15.5,3,0.014516678159192,1
901.0,1958.25,12,30,30,23,1429.625,-1057.25,23.75,7.0,0,0.0166127480982659,1
700.916666666667,1542.15384615385,16,27,25,19,1121.5352564102586,-841.2371794871831,21.75,7.0,2,0.0193930595366182,1
859.591836734694,1832.775,17,32,35,24,1346.183418367347,-973.183163265306,27.0,9.5,-3,0.0200567022528962,0
847.08,1811.38461538462,11,49,44,27,1329.23230769231,-964.30461538462,32.75,19.5,5,0.0246382816686368,0
870.235294117647,1762.2972972973,14,40,4,21,1316.2662957074735,-892.0620031796531,19.75,1.0,36,0.0150045625755156,1
944.5,2686.83333333333,15,20,23,18,1815.666666666665,-1742.3333333333298,19.0,3.5,-3,0.0104644758582648,1
1045.09803921569,1638.0,8,10,35,21,1341.549019607845,-592.90196078431,18.5,1.5,-25,0.0137900290854776,0
1080.0,2508.0,13,32,28,15,1794.0,-1428.0,22.0,15.0,4,0.0122630992196141,1
801.0386652987956,1672.977796778366,22,31,32,22,1240.439492709132,-914.5915871184188,21.351406948398818,-0.655932161148435,-1,0.016176742778113457,1
565.76,1316.0,20,40,43,34,940.88,-750.24,34.25,7.5,-3,0.0364020916588338,0
607.686274509804,1515.07317073171,23,51,48,33,1061.379722620757,-907.386896221906,38.75,16.5,3,0.0365090826347068,0
1052.0,2284.0,18,45,40,33,1668.0,-1232.0,34.0,9.5,5,0.0203836930455513,0
1150.5,2817.07317073171,12,33,24,14,1983.786585365855,-1666.57317073171,20.75,14.5,9,0.0104597944925425,0
902.9729916677311,1581.1535774389627,15,47,23,10,1549.2288726659704,-727.9984526537755,28.744630280441513,6.606422865450424,7,0.02651641647890494,1
1021.64705882353,1966.82926829268,17,41,43,30,1494.238163558105,-945.18220946915,32.75,12.0,-2,0.0219175234568987,0
901.5721869693848,3370.7684375007643,10,19,16,18,2690.3415211751317,-1320.9420072712073,23.327776853220545,20.282547213442957,19,0.013735172905916262,1
1248.0,2579.325,8,25,24,11,1913.6625,-1331.3249999999998,17.0,13.5,1,0.0088834891209871,1
1020.89795918367,1824.0,17,38,24,15,1422.448979591835,-803.10204081633,23.5,16.0,14,0.0165208034433169,0
579.3030338232937,1919.2122784165401,6,16,16,6,2703.6191265323096,-1405.1900531909976,19.68170848544177,17.85081869469081,-3,0.003387204156185636,1
1165.32,3084.9,6,18,26,8,2125.11,-1919.58,14.5,14.0,-8,0.0068231762120516,1
870.745098039216,2312.27027027027,18,51,46,24,1591.507684154743,-1441.525172231054,34.75,24.5,5,0.0218346416708845,0
880.816326530612,3883.86486486487,11,36,17,12,2382.340595697741,-3003.048538334258,19.0,14.5,19,0.0079753499706566,1
1452.0,4074.0,14,18,17,16,2763.0,-2622.0,16.25,1.5,1,0.0058812884545762,0
1639.52941176471,4893.67741935484,9,40,16,2,3266.603415559775,-3254.14800759013,16.75,26.0,24,0.005127650304965,1
1167.5,1950.0,11,32,16,6,1558.75,-782.5,16.25,18.0,16,0.0104250200481087,1
569.960784313726,1543.5,18,52,49,35,1056.730392156863,-973.539215686274,38.5,15.5,3,0.0364331340195319,0
815.686274509804,2124.0,20,47,47,21,1469.843137254902,-1308.313725490196,33.75,26.0,0,0.0229616338944909,0
836.5,1344.0,21,48,46,31,1090.25,-507.5,36.5,16.0,2,0.0334785599632804,0
824.5,2188.54054054054,13,29,21,17,1506.52027027027,-1364.04054054054,20.0,8.0,8,0.0132756262193529,1
1213.33333333333,2438.0487804878,14,41,38,15,1825.6910569105648,-1224.7154471544698,27.0,24.5,3,0.0147889205557454,0
867.8464413155575,2120.912493022794,14,57,29,15,1379.4061892527925,-1475.1918720861559,30.856078035465245,12.045824690800938,-1,0.014449808676759667,1
821.803921568628,1155.51219512195,22,46,50,35,988.658058345289,-333.7082735533221,38.25,13.0,-4,0.0386888061823722,0
1087.75510204082,2597.53846153846,12,28,24,11,1842.64678178964,-1509.78335949764,18.75,15.0,4,0.010175580141181,1
614.791666666667,1841.92105263158,16,39,42,19,1228.3563596491235,-1227.1293859649131,29.0,21.5,-3,0.0236087840244179,0
1023.0,1813.875,18,39,42,26,1418.4375,-790.875,31.25,14.5,-3,0.0220312844238663,0
1428.0,2342.5,16,32,30,26,1885.25,-914.5,26.0,5.0,2,0.0137912743667875,1
1126.5,1932.0,16,36,33,20,1529.25,-805.5,26.25,14.5,3,0.0171652770966047,1
1450.69387755102,2711.0,5,23,29,11,2080.84693877551,-1260.30612244898,17.0,15.0,-6,0.0081697503469407,1
1073.5,2352.0,12,47,38,21,1712.75,-1278.5,29.5,21.5,9,0.0172237629543031,0
698.36,2509.5,9,34,32,17,1603.93,-1811.14,23.0,16.0,2,0.0143397779204738,0
1680.97959183673,3197.12195121951,9,14,4,21,2439.05077152812,-1516.14235938278,12.0,-12.0,10,0.004919946784247,1
882.0,1596.0,24,50,45,34,1239.0,-714.0,38.25,13.5,5,0.0308716707021542,0
951.294117647059,2147.12195121951,17,41,37,29,1549.2080344332844,-1195.8278335724508,31.0,10.0,4,0.0200102241345011,0
784.683745091292,3864.78504003209,9,19,3,7,2765.8580544594433,-1211.8933373597447,24.42813547280328,8.375317016645006,7,0.007511040267277214,1
803.0,1729.17073170732,22,41,39,28,1266.08536585366,-926.17073170732,32.5,12.0,2,0.0256696751076189,0
1206.0,2049.38461538462,8,38,33,15,1627.69230769231,-843.3846153846198,23.5,20.5,5,0.0144376181474391,1
1809.80392156863,2945.5,11,32,36,17,2377.6519607843147,-1135.69607843137,24.0,17.0,-4,0.0100939920542756,0
785.8229363001036,3714.2140318054276,4,22,17,10,2279.630300270018,-2976.6030238280255,14.48328798258113,-0.0007976705488725866,15,0.006743203477233162,1
533.254901960784,1187.0622734600777,22,61,42,28,855.6625,-568.5519568545614,43.66557918432939,27.0,4,0.032533335235798364,1
1793.48,3539.0,10,14,31,20,2666.24,-1745.52,18.75,2.5,-17,0.0070323751800261,0
1213.33333333333,3478.46153846154,15,12,2,7,2345.897435897435,-2265.1282051282096,9.0,0.0,10,0.0038364848617318,1
1158.9789324221736,3913.7109731319306,10,18,20,14,2984.163262570126,-2013.0048907755418,9.318934734959784,-2.7735868221448623,-2,0.008880446852370612,1
846.274509803922,2768.59459459459,17,37,30,21,1807.434552199256,-1922.320084790668,26.25,12.5,7,0.0145233474529104,0
1710.46808510638,3418.39024390244,4,19,19,13,2564.42916450441,-1707.92215879606,13.75,6.0,0,0.0053618170430735,1
734.117647058824,1628.55,21,44,47,33,1181.333823529412,-894.432352941176,36.25,12.5,-3,0.0306856531811363,0
1040.5,2338.0,15,37,31,24,1689.25,-1297.5,26.75,10.0,6,0.0158354299245133,0
795.918367346939,1253.85365853659,14,41,41,23,1024.8860129417644,-457.935291189651,29.75,18.0,0,0.0290276183149173,0
748.392156862745,1346.91666666667,23,69,44,14,1047.6544117647074,-598.524509803925,37.5,42.5,25,0.035794246250343,0
870.745098039216,2054.76923076923,14,38,36,19,1462.757164404223,-1184.024132730014,26.75,18.0,2,0.0182873826571732,1
854.127659574468,3091.42105263158,16,32,26,15,1972.774356103024,-2237.293393057112,22.25,14.0,6,0.0112785326568928,1
962.5576916647947,2459.6163931654683,17,42,37,16,1071.7321706909122,-1520.5713037653222,22.886538718540564,18.250368180129115,0,0.0068144183489151945,1
667.843137254902,1715.36842105263,20,46,42,31,1191.605779153766,-1047.5252837977282,34.75,13.0,4,0.0291623291930062,0
803.082164242131,1544.7165182238894,15,50,34,26,1394.6991679604748,-627.8992774344754,46.25,26.05058139487656,5,0.03278699917988147,1
898.56,2013.45454545455,18,36,38,19,1456.007272727275,-1114.89454545455,27.75,18.0,-2,0.0190589707343987,1
653.846920093906,1684.8854025301157,10,52,14,15,899.0591709985367,-1123.236381945403,24.984313538520304,17.989988932736097,4,0.011864166711213316,1
731.64,1041.80487804878,21,62,54,34,886.72243902439,-310.16487804878,42.75,24.0,8,0.0482112531707071,0
953.0,1872.675,19,42,38,22,1412.8375,-919.675,30.25,18.0,4,0.0214108133454686,1
910.541666666667,1546.8,11,39,3,3,1228.6708333333336,-636.258333333333,14.0,18.0,36,0.011394426904403,0
955.24,1787.21052631579,15,49,40,27,1371.225263157895,-831.97052631579,32.75,17.5,9,0.023883748994351,0
810.588235294118,1622.775,20,43,43,27,1216.681617647059,-812.1867647058821,33.25,16.0,0,0.0273284312984648,0
930.8,2380.73684210526,12,31,27,16,1655.76842105263,-1449.9368421052602,21.5,13.0,4,0.0129849076275525,1
1645.13725490196,2515.90243902439,8,17,27,13,2080.519846963175,-870.7651841224299,16.25,9.0,-10,0.0078105479376759,1
1199.56862745098,3297.0,8,18,14,9,2248.28431372549,-2097.43137254902,12.25,7.0,4,0.0054485991496759,1
875.5988403878714,2686.8492876984697,7,36,22,6,1349.3494804691322,-1388.1284191904988,14.175075363307116,-12.78309100177063,4,0.01598258699542041,1
931.921568627451,1562.0,23,58,53,34,1246.9607843137255,-630.078431372549,42.0,21.5,5,0.0336818932305728,0
661.96,1356.075,18,49,45,30,1009.0175,-694.115,35.5,17.0,4,0.035182739645214,0
1594.5,3403.13513513514,9,13,13,4,2498.81756756757,-1808.63513513514,9.75,9.0,0,0.0039018454674492,1
921.142857142857,2212.0,21,48,22,29,1566.5714285714284,-1290.8571428571431,30.0,6.0,26,0.019150100310037,0
912.6,2303.92105263158,21,48,45,28,1608.26052631579,-1391.3210526315802,35.5,18.5,3,0.0220735380985203,0
714.5921017235655,2072.5604578882367,17,33,9,19,1217.6782347016306,-1321.3840515831735,39.33397866716583,13.65753093093304,4,0.00924676948908746,1
655.0,1618.8,22,50,35,21,1136.9,-963.8,32.0,21.5,15,0.0281467147506129,0
811.607843137255,2027.26829268293,18,33,35,19,1419.4380679100925,-1215.660449545675,26.25,15.0,-2,0.0184932337616044,0
912.3183631215284,2424.9572674237374,8,20,28,9,1887.7344606085064,-1005.437048519927,17.42161063597954,-11.4464041067548,-1,0.01374007276838924,1
642.0,1084.46153846154,20,65,60,38,863.23076923077,-442.46153846153993,45.75,24.5,5,0.0529985742291312,0
979.843137254902,1961.4,20,42,46,27,1470.621568627451,-981.556862745098,33.75,17.0,-4,0.0229494798117753,0
731.058823529412,1907.41463414634,17,48,45,28,1319.236728837876,-1176.355810616928,34.5,18.5,3,0.026151485359542,1
677.04,1702.65789473684,13,35,33,21,1189.84894736842,-1025.61789473684,25.5,13.0,2,0.0214312918092474,1
888.078431372549,1392.0,19,50,42,28,1140.0392156862745,-503.9215686274511,34.75,18.0,8,0.0304814075882915,0
